Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount,AcceptedAnswerId
"74151","2020-05-13 21:28:54","4","41","<scikit-learn><regression><pandas><data-analysis><geospatial>","1","1",""
"74155","2020-05-13 22:28:35","0","152","<python><tensorflow>","1","","74334"
"74157","2020-05-13 22:42:53","0","86","<feature-selection><feature-extraction><correlation><kendalls-tau-coefficient>","0","",""
"74160","2020-05-13 23:39:30","0","132","<deep-learning><keras><visualization><activation-function>","2","","76042"
"74161","2020-05-13 23:42:36","1","242","<machine-learning><feature-selection><pca><weka>","1","",""
"74162","2020-05-14 01:23:44","0","87","<neural-network><cnn><training><hyperparameter-tuning><finetuning>","1","",""
"74163","2020-05-14 02:30:39","7","1421","<machine-learning><neural-network><deep-learning><activation-function>","2","1",""
"74168","2020-05-14 04:11:56","0","511","<deep-learning><keras><tensorflow><cnn><image-classification>","1","",""
"74171","2020-05-14 06:07:34","1","58","<machine-learning><feature-selection><decision-trees><machine-learning-model>","2","",""
"74172","2020-05-14 06:11:15","1","1656","<apache-spark><pyspark><azure-ml><pickle>","1","",""
"74173","2020-05-14 06:20:45","0","77","<neural-network><svm><overfitting><bias>","1","",""
"74176","2020-05-14 08:20:36","0","309","<machine-learning><scikit-learn><decision-trees>","1","","74178"
"74188","2020-05-14 12:22:13","2","115","<machine-learning><scikit-learn>","1","",""
"74192","2020-05-14 13:33:28","1","44","<machine-learning><regularization>","1","","74198"
"74196","2020-05-14 14:31:48","1","74","<neural-network><classification><weight-initialization>","2","",""
"74202","2020-05-14 15:54:49","1","91","<neural-network><deep-learning><tensorflow><statistics>","1","",""
"74205","2020-05-14 16:29:02","1","25","<probability>","0","",""
"74206","2020-05-14 17:17:59","0","161","<machine-learning><deep-learning>","2","",""
"74208","2020-05-14 18:47:36","1","105","<nlp><overfitting><fasttext>","0","",""
"74210","2020-05-14 19:18:46","1","491","<tfidf><search-engine>","1","",""
"74219","2020-05-14 22:02:36","1","27","<machine-learning><data-cleaning><labels>","0","",""
"74222","2020-05-15 04:57:41","1","46","<machine-learning><scikit-learn><regression><cross-validation>","2","",""
"74223","2020-05-15 05:20:00","1","111","<machine-learning><neural-network><machine-learning-model><computer-vision>","1","",""
"74226","2020-05-15 07:30:55","1","18","<machine-learning><time-series><image-classification>","0","",""
"74227","2020-05-15 07:53:15","2","234","<classification><cross-validation><metric><confusion-matrix><grid-search>","2","","74229"
"74228","2020-05-15 08:17:22","1","72","<machine-learning><python><nlp><named-entity-recognition><spacy>","1","","74230"
"74231","2020-05-15 09:55:24","1","35","<r><regression>","1","",""
"74232","2020-05-15 10:04:10","1","58","<association-rules>","1","",""
"74233","2020-05-15 10:13:16","0","19","<machine-learning><deep-learning>","1","","74238"
"74236","2020-05-15 12:38:29","1","344","<keras><tensorflow><aws><sagemaker>","1","","74244"
"74237","2020-05-15 13:10:25","0","75","<machine-learning><python><deep-learning><keras><regression>","0","",""
"74241","2020-05-15 13:43:49","0","22","<machine-learning><decision-trees>","0","",""
"74247","2020-05-15 14:11:11","4","2147","<tensorflow>","3","",""
"74248","2020-05-15 14:38:58","2","811","<anaconda><google><colab><pip>","1","","94937"
"74253","2020-05-15 17:17:12","8","7915","<machine-learning><scikit-learn><cross-validation><parallel><elastic-net>","3","1","74629"
"74258","2020-05-15 19:32:07","1","140","<machine-learning><python><scikit-learn><random-forest>","1","0",""
"74270","2020-05-16 02:44:03","0","116","<python><decision-trees>","1","",""
"74274","2020-05-16 05:16:51","0","1221","<machine-learning><r><cross-validation><k-nn>","2","",""
"74276","2020-05-16 08:02:44","0","23","<feature-selection><feature-engineering><feature-extraction><feature-construction>","1","",""
"74277","2020-05-16 08:25:35","0","272","<python><pandas><dataframe>","2","1",""
"74279","2020-05-16 09:17:21","0","3276","<time-series><lstm><rnn><forecasting>","3","1","74327"
"74281","2020-05-16 10:03:23","2","1063","<machine-learning><classification><scikit-learn><decision-trees><numpy>","1","1",""
"74282","2020-05-16 10:07:21","1","124","<deep-learning><cnn><backpropagation>","0","",""
"74288","2020-05-16 15:36:15","0","15","<machine-learning><cnn>","1","",""
"74298","2020-05-16 18:17:53","1","32","<machine-learning><neural-network><backpropagation><state-of-the-art>","0","",""
"74300","2020-05-16 18:47:30","0","24","<python><pandas><jupyter>","1","","74323"
"74301","2020-05-16 18:50:52","1","33","<ensemble-modeling><generalization><ensemble-learning>","1","","74318"
"74303","2020-05-16 19:01:49","0","12","<deep-learning><gan>","0","",""
"74307","2020-05-16 20:33:01","1","406","<scikit-learn><categorical-data><labels><categorical-encoding><encoder>","1","","74312"
"74310","2020-05-16 22:04:38","0","28","<neural-network><gradient-descent><backpropagation>","1","","74329"
"74313","2020-05-16 23:41:32","0","201","<python><clustering><pandas><k-means><matplotlib>","1","","74320"
"74315","2020-05-14 17:27:09","0","70","<tensorflow>","1","","74332"
"74316","2020-05-17 00:23:05","4","401","<machine-learning><reinforcement-learning>","2","","74336"
"74322","2020-05-17 04:02:18","0","19","<neural-network><deep-learning><mathematics><cost-function>","1","","74324"
"74328","2020-05-17 06:58:47","-3","382","<neural-network><deep-learning><backpropagation><cost-function><mathematics>","2","","79984"
"74331","2020-05-17 07:47:11","0","233","<classification><vector-space-models>","1","",""
"74338","2020-05-17 09:53:06","1","12","<classification><multilabel-classification>","0","",""
"74339","2020-05-17 09:53:23","0","88","<machine-learning><neural-network><hyperparameter-tuning>","2","",""
"74340","2020-05-17 09:54:41","2","16","<neural-network><time-series><training><terminology>","1","",""
"74341","2020-05-17 10:07:03","5","568","<regularization>","1","2","74343"
"74344","2020-05-17 11:43:24","8","155","<machine-learning><random-forest><decision-trees><reinforcement-learning><game>","1","3",""
"74345","2020-05-17 12:34:49","0","348","<data-mining><text-mining><orange><orange3><corpus>","1","",""
"74347","2020-05-17 14:36:00","3","30","<machine-learning><python><keras><tensorflow><overfitting>","1","","74350"
"74351","2020-05-17 15:15:41","11","2913","<xgboost><cross-validation><lightgbm><early-stopping>","2","3",""
"74355","2020-05-17 17:04:30","1","42","<machine-learning><time-series><forecasting>","1","",""
"74356","2020-05-17 17:25:39","0","58","<machine-learning><ai><research>","1","",""
"74360","2020-05-17 19:11:57","1","166","<keras><lstm><sequence-to-sequence><attention-mechanism>","1","",""
"74362","2020-05-17 21:35:57","0","41","<nlp><pandas><preprocessing><python-3.x>","1","",""
"74363","2020-05-17 22:07:26","3","34","<matplotlib><f1score>","1","",""
"74364","2020-05-17 22:27:58","2","137","<scikit-learn><random-forest><multilabel-classification><one-hot-encoding>","1","","74366"
"74367","2020-05-18 01:28:59","0","29","<machine-learning><nlp><audio-recognition>","0","",""
"74368","2020-05-18 03:16:00","1","29","<machine-learning><neural-network><deep-learning><random-forest><distributed>","0","",""
"74371","2020-05-18 05:15:12","2","18","<forecasting><arima>","0","",""
"74372","2020-05-18 05:15:42","1","996","<tensorflow><attention-mechanism><gru><encoder>","1","",""
"74374","2020-05-18 07:10:29","1","366","<linear-regression><regularization><learning-rate><ridge-regression><lasso>","1","","74383"
"74378","2020-05-18 08:09:45","1","259","<machine-learning><python><classification><missing-data>","1","","74380"
"74386","2020-05-18 09:27:49","1","544","<training><class-imbalance>","1","","74388"
"74391","2020-05-18 11:23:53","2","227","<machine-learning><python><classification><missing-data><data-imputation>","4","",""
"74394","2020-05-18 02:00:44","2","269","<machine-learning><tensorflow><octave>","1","","74395"
"74396","2020-05-18 12:59:08","0","558","<python><scikit-learn><predictive-modeling><logistic-regression><spyder>","1","",""
"74397","2020-05-18 13:17:30","1","19","<machine-learning><deep-learning><ranking>","0","",""
"74398","2020-05-18 13:33:22","0","31","<correlation><descriptive-statistics><bias><historgram><causalimpact>","0","",""
"74400","2020-05-18 13:55:02","0","21","<machine-learning><classification><feature-engineering><categorical-data>","1","","74407"
"74404","2020-05-18 14:50:18","1","12","<binary><matrix-factorisation><fuzzy-logic>","0","",""
"74406","2020-05-18 15:59:56","4","1292","<keras><tensorflow><multi-output>","2","",""
"74408","2020-05-18 16:22:30","0","128","<image-classification><object-detection>","1","",""
"74411","2020-05-18 17:24:57","3","1481","<pandas><scipy><sparse>","0","",""
"74413","2020-05-18 18:19:48","0","57","<machine-learning><nlp><similarity>","2","",""
"74417","2020-05-18 19:38:05","1","172","<machine-learning><random-forest><preprocessing><normalization>","0","",""
"74419","2020-05-18 20:16:38","2","1111","<keras><scikit-learn><evaluation>","1","1","74424"
"74420","2020-05-18 20:20:09","1","16","<deep-learning><time-series><lstm><rnn>","0","",""
"74426","2020-05-19 00:08:36","1","56","<data-mining><dataframe><data-analysis>","1","",""
"74427","2020-05-19 00:23:38","1","145","<neural-network><deep-learning><classification><graph-neural-network>","1","1","74492"
"74428","2020-05-19 01:11:06","2","27","<machine-learning><data-mining><statistics><unsupervised-learning>","1","",""
"74429","2020-05-19 01:28:19","1","442","<deep-learning><cnn><convolution>","1","","74453"
"74431","2020-05-19 01:53:46","1","636","<k-nn>","1","1","74433"
"74436","2020-05-19 06:32:49","1","86","<machine-learning><r><dataset><data><data-science-model>","2","","74468"
"74442","2020-05-19 08:03:27","6","1566","<python><scikit-learn><linear-regression><statsmodels>","1","","74445"
"74444","2020-05-19 09:19:27","0","453","<python><scikit-learn><transformer>","1","",""
"74447","2020-05-19 09:36:39","1","1454","<time-series><predictive-modeling><lstm><cross-validation>","3","1",""
"74448","2020-05-19 09:40:20","0","12","<data><sql><descriptive-statistics><aggregation>","1","",""
"74449","2020-05-19 09:45:20","3","67","<machine-learning><deep-learning><classification><data-mining><statistics>","1","","74452"
"74450","2020-05-19 09:48:20","4","159","<statistics><feature-engineering><feature-extraction><bayesian>","2","1","74509"
"74455","2020-05-19 11:57:34","0","24","<nlp><machine-learning-model><probability>","1","","74457"
"74456","2020-05-19 12:04:04","0","25","<clustering><similarity><similar-documents>","2","",""
"74460","2020-05-19 13:28:20","1","47","<machine-learning><neural-network><softmax>","3","",""
"74465","2020-05-19 14:50:02","8","8587","<classification><feature-selection>","2","2","74486"
"74467","2020-05-19 14:55:23","0","444","<keras><training><loss-function>","2","","74470"
"74469","2020-05-19 15:06:43","1","119","<machine-learning><scikit-learn><grid-search>","2","",""
"74474","2020-05-19 15:36:56","1","33","<keras><cnn>","1","1",""
"74479","2020-05-19 17:04:02","1","32","<machine-learning><lstm><bigdata><feature-engineering><preprocessing>","1","0",""
"74480","2020-05-19 17:23:41","1","16","<machine-learning><deep-learning>","0","",""
"74488","2020-05-19 19:26:32","1","27","<xgboost><gradient-descent><boosting>","0","",""
"74490","2020-05-19 19:56:02","3","41","<neural-network><deep-learning><reinforcement-learning><training><features>","0","",""
"74491","2020-05-19 20:32:27","0","628","<time-series>","2","",""
"74500","2020-05-20 03:21:47","2","704","<python><keras><graphs>","1","1",""
"74502","2020-05-20 04:54:13","1","58","<recommender-system><beginner>","1","","74510"
"74503","2020-05-20 05:10:08","0","113","<lstm><word-embeddings><nlp><rnn><attention-mechanism>","1","",""
"74505","2020-05-20 06:06:51","0","15","<machine-learning><statistics><non-parametric><anova>","1","",""
"74508","2020-05-20 07:42:38","1","169","<outlier><sql>","1","","75042"
"74512","2020-05-20 08:39:16","1","113","<tensorflow>","1","",""
"74513","2020-05-20 09:45:10","0","70","<machine-learning><nlp><machine-learning-model>","2","",""
"74515","2020-05-20 10:15:37","2","2615","<python><nlp><transfer-learning>","1","",""
"74516","2020-05-20 10:22:21","5","79","<machine-learning><dataset>","1","1","74522"
"74520","2020-05-20 12:36:58","3","68","<bigdata><anomaly-detection><sensors>","1","0",""
"74523","2020-05-20 13:22:04","0","43","<machine-learning><python><classification><scikit-learn>","1","",""
"74525","2020-05-20 13:43:21","5","474","<deep-learning><transformer><attention-mechanism>","1","0","74529"
"74536","2020-05-20 16:01:10","1","127","<decision-trees><explainable-ai><predictor-importance><shap>","0","1",""
"74539","2020-05-20 16:20:53","1","352","<decision-trees><machine-learning-model><accuracy>","2","",""
"74545","2020-05-20 17:02:21","0","124","<machine-learning><python><nltk>","1","","74548"
"74547","2020-05-20 17:26:19","2","87","<machine-learning><neural-network><reinforcement-learning><genetic-algorithms>","1","",""
"74550","2020-05-20 19:38:40","0","69","<machine-learning><keras>","3","",""
"74556","2020-05-20 22:00:44","0","23","<time-series><pandas>","1","","74570"
"74557","2020-05-20 22:41:23","0","89","<dataset><data><experiments>","0","",""
"74563","2020-05-21 01:17:23","0","52","<dataset><cnn>","1","",""
"74564","2020-05-21 01:51:35","2","108","<random-forest><decision-trees><cart>","1","",""
"74567","2020-05-21 04:30:15","0","753","<machine-learning><neural-network><lstm><feature-selection><feature-engineering>","1","",""
"74571","2020-05-21 07:04:37","2","973","<xgboost><grid-search>","1","","74577"
"74574","2020-05-21 07:43:15","2","46","<visualization><ggplot2>","3","",""
"74575","2020-05-21 07:57:29","4","696","<python><clustering><data-science-model><similarity><text-classification>","1","",""
"74576","2020-05-21 09:18:13","1","61","<machine-learning><python><nlp><data-science-model><word2vec>","0","1",""
"74579","2020-05-21 09:43:14","2","61","<machine-learning>","1","","74599"
"74583","2020-05-21 11:33:47","1","37","<python><neural-network><tensorflow><training><data-science-model>","1","","74589"
"74584","2020-05-21 11:35:46","4","61","<machine-learning><python><scikit-learn><dataset><data-cleaning>","1","",""
